StudentID,FullName,ProgrammeCode,YearOfStudy,CGPA,ContactNumber
TP192168,Malika binti Ahmad,EE103,3,2.77,014-5884337
TP117858,Aisyah bin Abdullah,PM102,2,3.69,011-2534558
TP191949,Vijay Raju,CT104,4,2.97,013-7532326
TP173703,Jun Cheong,CT107,1,3.95,011-8796237
TP182968,Fang Chua,BM101,2,3.62,012-9322450
TP173040,Hao Lim,DT102,2,3.12,011-1415461
TP156103,Zulkifli binti Ahmad,BM105,3,1.33,012-5650986
TP157384,Farid bin Abdullah,BM104,2,2.03,013-6611594
TP172891,Abdullah binti Ismail,CT101,1,3.55,014-1227975
TP173041,Zainab binti Ibrahim,CT101,1,2.84,018-4414767
TP185150,Ming Teh,PM102,1,2.13,019-6261555
TP172287,Ramesh Balakrishnan,BM103,2,3.22,018-2678289
TP159313,Syafiq binti Yusof,BM101,3,1.25,016-9956149
TP154731,Rizal binti Ahmad,EE101,4,2.91,011-7818880
TP156074,Hanis bin Kamaruddin,CT102,1,1.41,017-4079026
TP194735,Farid bin Ahmad,CT101,1,3.18,011-1662619
TP169919,Jun Teh,CT106,1,2.85,016-8508328
TP104858,Priya Menon,BM101,1,3.99,013-5661102
TP181701,Hao Chan,BM103,3,2.52,014-4243949
TP110296,Nur bin Abdullah,CT102,4,3.65,019-2516726
TP153720,Naim bin Razali,DT102,1,3.06,019-7617658
TP101471,Peng Chong,EE105,2,2.31,018-7148853
TP161788,Azman bin Kamaruddin,BM101,1,2.8,016-2866815
TP131508,Kavitha Balakrishnan,EE103,3,2.88,016-2342454
TP151438,Nurul bin Razali,CT103,4,1.31,019-9087720
TP136992,Shanti Ramasamy,CT102,3,3.68,012-3427523
TP156368,Ahmad bin Hassan,BM104,1,2.6,017-6074752
TP157516,Dalila bin Zainal,CT102,4,4.0,012-6597445
TP104627,Kai Ng,CT106,1,1.12,016-4432708
TP145188,Zulkifli binti Yusof,EE102,2,3.52,017-2013410
TP110989,Azman binti Ahmad,HS102,2,2.48,017-5935795
TP190772,Le Yong,BM101,2,3.2,011-3332296
TP151885,Chen Chew,CT103,4,1.61,013-5560703
TP147918,Ling Leong,BM105,2,1.35,017-4043166
TP146399,Haziq binti Razali,HS102,2,3.6,016-1382863
TP154235,Zi Chew,BM104,3,3.64,017-3020830
TP181970,Ming Lee,DT102,3,2.85,016-5666409
TP112680,Li Teh,BM101,2,2.11,014-5302558
TP179686,Shanti Chandran,DT101,2,2.44,012-6517253
TP127193,Yong Chong,BM101,1,1.38,011-8906552
TP132228,Azman bin Abdullah,CT106,1,2.34,014-2166663
TP186560,Ming Loh,CT106,2,1.57,011-6449844
TP110677,Naim bin Ibrahim,DT102,2,2.64,014-9027540
TP132638,Jia Cheong,CT105,2,3.87,016-9711378
TP127292,Nur binti Ahmad,DT102,3,3.35,016-2442449
TP199862,Lavanya Murugasen,BM105,2,2.36,016-1446263
TP172879,Izzat bin Musa,EE101,4,2.01,011-7846837
TP120242,Amirul binti Musa,BM103,2,2.84,012-7368958
TP123683,Le Teh,CT102,3,3.14,019-8753558
TP154716,Nurul binti Abdullah,CT106,1,2.61,019-5479994
TP129798,Liyana bin Ibrahim,DT103,1,3.54,018-9036186
TP155760,Nurul bin Zainal,CT106,1,1.58,014-7017012
TP188250,Ravi Ramasamy,CT103,1,3.59,016-6654177
TP194599,Izzat bin Zainal,EE103,2,3.62,014-8221274
TP161923,Azri bin Kamaruddin,BM101,1,2.76,014-8330091
TP165403,Li Chan,CT105,2,2.76,019-7985691
TP188761,Izzat bin Kamaruddin,CT107,1,3.4,014-8431071
TP194547,Peng Cheong,CT107,1,2.62,013-1232456
TP180318,Jia Chong,BM101,1,2.32,011-8548587
TP166221,Malika bin Ibrahim,CT107,1,2.5,018-4296842
TP139695,Rizal binti Yusof,CT103,1,2.97,011-4385118
TP196403,Nurul binti Ibrahim,CT105,3,2.82,019-3615652
TP180654,Faizal bin Ibrahim,CT104,1,3.21,019-2792633
TP133245,Aisyah bin Ibrahim,CT107,1,2.43,012-2009189
TP193320,Suresh Raju,CT106,1,2.72,016-7680228
TP166171,Kai Teh,CT101,4,3.8,019-9249100
TP182847,Ahmad binti Othman,BM105,1,3.91,012-4773334
TP109746,Zi Chan,EE102,4,2.74,018-9416221
TP126504,Raj Devaraj,CT102,4,3.63,014-6512077
TP174985,Jia Cheong,CT104,4,3.51,011-5193490
TP150887,Hanis bin Zainal,CT106,2,3.71,019-2363464
TP132528,Ismail binti Abdullah,BM101,3,3.69,014-7548922
TP185259,Izzati binti Kamaruddin,DT103,2,2.78,013-5920977
TP139098,Kai Teh,EE102,4,3.18,019-3466302
TP103603,Nurul bin Kamaruddin,EE104,3,2.75,011-6008539
TP157747,Vijay Sundaram,CT102,4,3.62,013-8235234
TP165458,Zi Chin,DT102,3,2.82,019-3871993
TP151413,Ahmad bin Kamaruddin,DT101,2,2.97,019-6849957
TP125467,Fang Foo,EE104,4,3.2,016-7543579
TP133647,Athirah binti Yusof,CT105,2,3.09,014-6529171
TP188651,Malika bin Razali,EE105,1,3.07,019-7581478
TP145086,Ling Chong,CT101,4,1.17,018-8308367
TP102154,Hui Yap,BM104,2,3.84,018-4142605
TP163378,Nabilah binti Yusof,PM101,3,3.35,014-4201612
TP150590,Xiao Chin,BM102,1,2.85,019-1548416
TP128576,Chen Foo,CT103,3,2.93,017-9925796
TP195670,Xiao Chew,CT103,2,3.38,019-9277026
TP168803,Wei Loh,PM102,1,2.3,013-3086714
TP151759,Rizal bin Razali,HS103,2,2.95,019-5254273
TP138963,Muthu Pillai,BM101,2,3.48,017-9703277
TP113814,Ismail bin Ahmad,CT101,2,2.08,012-3346808
TP143154,Harish Arumugam,EE105,2,3.76,018-3340631
TP192866,Wei Ong,EE104,1,2.82,012-7166798
TP177027,Kai Wong,HS102,2,3.09,017-6060061
TP180108,Athirah binti Othman,DT103,3,3.23,018-8119680
TP108553,Ahmad bin Ibrahim,EE104,4,2.99,014-2157952
TP165726,Tian Wong,CT101,2,3.48,011-7791353
TP131724,Zi Teh,PM102,2,3.56,017-8545816
TP103152,Yong Ong,CT101,4,3.84,013-2466550
TP135316,Arjun Vellu,DT103,1,3.66,013-6704506
TP108876,Nabilah bin Kamaruddin,EE102,3,1.01,018-3382271
TP113839,Syafiq bin Musa,CT104,2,3.93,018-3718128
TP106776,Farhana binti Othman,CT102,2,3.55,016-7809806
TP111462,Hafiz bin Othman,CT101,2,2.96,017-3214959
TP169584,Harish Vellu,BM103,2,3.23,014-1051198
TP142401,Nadia bin Hassan,DT101,3,1.68,017-9549611
TP188046,Syazwani bin Razali,PM101,2,3.18,011-1964898
TP190074,Faizal bin Ahmad,CT106,1,2.98,019-9804335
TP157030,Ibrahim binti Razali,HS102,1,3.58,019-5854015
TP105417,Farid bin Ahmad,CT101,1,2.44,014-9472752
TP176732,Izzati binti Abdullah,CT103,3,1.25,014-9531005
TP180279,Fang Lee,DT101,1,3.28,016-2223304
TP139131,Athirah binti Zainal,EE103,2,3.48,013-7565831
TP155149,Malika bin Ismail,CT106,1,3.63,018-2994440
TP164677,Abdullah binti Kamaruddin,PM101,1,3.23,018-8034234
TP145041,Liyana binti Zainal,DT101,1,3.41,017-5340032
TP133144,Liyana bin Hassan,EE102,4,2.74,013-4363428
TP108613,Amirul bin Ismail,CT105,2,3.83,012-4651002
TP117367,Anand Arumugam,EE103,3,2.08,012-3754282
TP134835,Azri binti Othman,BM102,2,2.6,016-5811422
TP113995,Zainab bin Razali,HS101,1,3.45,018-2861919
TP181396,Mala Pillai,HS101,2,2.55,019-8905261
TP188393,Ming Chin,EE104,3,2.7,012-3331624
TP157383,Syazwani bin Ibrahim,CT102,2,3.41,019-4719471
TP142220,Nurul bin Abdullah,CT104,1,3.14,018-8782600
TP183950,Ling Lim,CT103,2,3.29,019-6430698
TP131201,Peng Koh,BM105,1,1.78,019-9912081
TP191051,Liyana bin Abdullah,CT106,1,2.77,012-1467697
TP106313,Syafiq binti Zainal,CT104,2,3.57,014-7082014
TP196098,Hanis bin Ismail,CT101,1,3.85,013-4620957
TP189210,Faizal bin Abdullah,CT103,3,2.23,013-8418078
TP171451,Siti bin Zainal,BM103,3,2.98,013-7136256
TP156515,Nurul bin Ibrahim,CT104,2,3.77,016-7484371
TP198772,Haziq binti Abdullah,BM103,2,2.68,014-5655693
TP144373,Abdullah bin Musa,BM104,1,3.08,013-5660494
TP122712,Ahmad binti Yusof,CT106,2,2.98,014-6807515
TP100639,Azri binti Razali,CT106,1,3.9,018-4166094
TP169265,Vijay Sharma,EE104,1,2.67,017-5251327
TP178028,Izzat bin Ibrahim,CT107,1,2.27,014-5664637
TP170576,Ming Teh,CT103,2,3.46,014-5855937
TP170351,Xiao Wong,CT102,1,2.7,013-1523700
TP164678,Hafiz binti Musa,HS101,1,2.2,018-4583731
TP169571,Harish Nair,CT104,2,2.07,013-9554146
TP170297,Farah bin Razali,BM103,1,2.31,018-4688168
TP137526,Naim bin Ahmad,BM104,2,2.98,018-9795862
TP108454,Yong Loh,CT104,3,2.63,019-1543961
TP199991,Liyana binti Musa,CT106,1,3.67,014-8873593
TP162739,Zi Lee,CT105,1,1.16,013-1275308
TP108488,Amirah bin Ismail,CT107,1,3.74,017-5079515
TP107097,Azman binti Razali,CT104,1,2.66,013-3368843
TP147637,Farhana bin Hassan,BM103,1,1.1,011-2470980
TP189646,Syazwani bin Ibrahim,DT103,3,3.56,018-7797367
TP142946,Faizal binti Musa,CT104,1,3.1,012-1561629
TP198253,Ismail bin Ismail,BM103,3,1.46,013-1422321
TP194339,Nadia binti Ahmad,CT104,1,3.59,019-7637277
TP117411,Azman binti Ahmad,BM102,1,2.4,014-1122496
TP183369,Ahmad bin Musa,BM101,2,2.62,018-1037976
TP138332,Ibrahim bin Kamaruddin,EE104,2,2.83,013-1201966
TP191687,Dalila bin Othman,DT102,1,2.4,011-2548560
TP182242,Farhana bin Ahmad,BM105,3,3.06,016-6481437
TP110984,Ravi Sharma,EE102,3,2.65,018-5128617
TP144909,Xiao Lee,BM104,1,2.11,013-5431423
TP190651,Chen Goh,EE103,1,2.23,019-2124889
TP164076,Nadia bin Ibrahim,DT101,3,1.81,016-8573889
TP124827,Hui Loh,BM101,2,2.98,014-7215354
TP184013,Zi Leong,CT101,1,2.61,014-2734483
TP131890,Peng Chan,CT107,1,3.57,012-3763393
TP147424,Izzati binti Ismail,BM104,1,3.65,019-2432331
TP172132,Tian Tan,CT102,1,1.84,013-7818496
TP124601,Sanjay Balakrishnan,CT105,3,3.08,012-2510272
TP117114,Farhana binti Kamaruddin,DT103,2,3.5,017-8897790
TP133788,Ramesh Nair,EE105,1,3.37,016-5786762
TP187483,Hao Lee,DT101,2,3.35,018-7650592
TP116597,Muhammad bin Zainal,EE104,3,3.08,019-8611264
TP101738,Xiao Yong,CT106,2,2.51,018-4500871
TP193765,Amirah bin Ismail,HS102,3,2.42,013-8744378
TP159743,Le Chong,CT107,1,2.61,018-8363240
TP164030,Ming Yong,CT105,3,2.49,013-8553487
TP166666,Farid binti Ismail,EE103,1,3.27,012-9123050
TP112647,Azman bin Othman,CT107,1,3.13,014-5706536
TP139801,Sanjay Arumugam,CT106,2,3.71,017-8115841
TP169561,Zi Chin,BM103,2,3.68,013-7166586
TP116478,Ramesh Chandran,CT101,2,2.98,013-9143897
TP197994,Dalila bin Zainal,EE104,2,2.57,013-2555365
TP129659,Ismail binti Kamaruddin,EE102,1,2.18,012-7871759
TP162116,Ramesh Nair,DT103,3,2.95,017-2884343
TP114652,Syazwani bin Razali,CT102,2,1.09,017-9166648
TP182471,Ismail binti Musa,BM102,2,2.91,012-3206492
TP193075,Nabilah bin Kamaruddin,BM103,2,2.69,014-9884389
TP156501,Naim bin Hassan,HS101,3,2.73,012-6894521
TP119196,Aisyah binti Kamaruddin,CT105,1,2.98,014-8004267
TP107643,Hafiz binti Yusof,CT107,1,2.91,011-8584898
TP199556,Wei Loh,CT104,3,3.37,013-5810629
TP197292,Lavanya Chandran,CT104,3,2.92,013-6089386
TP133211,Zi Goh,CT105,3,3.32,019-9302409
TP190731,Athirah bin Abdullah,EE104,4,3.28,017-4104351
TP106296,Azri bin Musa,DT102,2,2.81,012-6100822
TP172005,Zainab binti Yusof,CT107,1,3.67,019-9885500
TP165132,Siti bin Ismail,CT103,2,2.61,013-8021713
TP146771,Wei Goh,EE105,2,1.13,017-5901113
TP137554,Yu Chan,CT106,1,3.44,013-6380641
TP111867,Nabilah binti Musa,PM101,1,2.35,017-8004884
TP166631,Athirah binti Kamaruddin,BM105,2,3.29,016-9069597
TP109684,Xiao Tan,BM101,1,2.77,013-2603174
TP155958,Ibrahim bin Ibrahim,BM104,2,2.69,013-7374952
TP185205,Ismail bin Kamaruddin,HS102,2,2.43,016-2569057
TP139610,Shanti Raju,EE102,3,3.93,013-6102187
TP179231,Izzat binti Kamaruddin,BM105,2,3.12,014-3013845
TP103662,Athirah binti Zainal,CT102,4,3.09,013-2144392
TP160475,Amirul bin Ahmad,CT104,4,3.52,014-7386662
TP192252,Hafiz binti Zainal,CT107,1,2.62,018-5799115
TP137236,Hafiz binti Razali,CT103,4,3.41,011-4042206
TP192335,Amirah binti Razali,CT107,1,1.23,013-4853838
TP176143,Yu Tan,CT105,3,3.51,012-7818051
TP143313,Nadia binti Ahmad,EE104,1,2.52,018-8750890
TP172212,Hui Lim,CT107,1,3.03,013-1951486
TP160441,Ibrahim bin Razali,CT107,1,3.04,017-2295425
TP187235,Kai Goh,BM103,3,3.64,012-6589739
TP164291,Zulkifli binti Ahmad,CT106,2,2.93,017-4140705
TP188443,Hafiz binti Musa,CT107,1,2.41,013-6488961
TP142387,Wei Chua,EE105,2,3.6,019-2256824
TP175983,Fang Chin,DT102,3,3.67,018-9486278
TP194516,Syazwani binti Othman,HS101,3,2.29,011-4973591
TP131142,Yong Lim,BM102,2,3.47,017-1902651
TP168956,Krishnan Subramaniam,CT103,1,1.7,012-9272423
TP159444,Hafiz bin Abdullah,CT103,3,3.46,011-2165079
TP168482,Kumar Krishnan,DT103,3,3.77,013-7253961
TP181099,Farah bin Hassan,CT102,4,2.87,011-5831049
TP142341,Deepa Menon,CT103,4,2.64,018-6140622
TP145802,Farhana binti Yusof,BM102,2,2.53,018-7234835
TP145818,Amirah bin Ibrahim,EE103,4,3.7,011-9452628
TP131267,Amirul bin Abdullah,CT101,4,3.67,011-8661818
TP114685,Muhammad bin Othman,EE104,3,3.26,017-9775661
TP178076,Malika bin Kamaruddin,CT102,1,3.62,016-4490285
TP162569,Ibrahim bin Musa,BM101,2,2.97,016-7385218
TP113984,Yong Yap,EE102,3,2.26,018-6441495
TP176114,Athirah bin Ismail,CT105,2,3.04,017-8094140
TP110458,Nithya Ramasamy,DT101,2,2.68,017-6960453
TP182478,Farhana binti Yusof,CT101,3,2.98,012-5536382
TP190959,Ismail bin Othman,BM105,2,2.42,014-3182257
TP143420,Shanti Vellu,EE101,4,2.85,014-3020727
TP152727,Farah binti Ahmad,CT105,1,3.21,016-9133592
TP103720,Dalila bin Zainal,EE103,2,3.01,018-9862316
TP149454,Sanjay Murugasen,CT103,2,2.39,014-8725338
TP191014,Farhana binti Razali,EE103,2,3.35,016-9694087
TP144979,Hanis binti Othman,CT107,1,3.33,018-6371021
TP172081,Malika binti Musa,PM101,1,2.86,011-7941306
TP188323,Amirah binti Ismail,BM101,1,2.18,013-2502121
TP127853,Amirah bin Zainal,HS102,3,3.33,011-7928298
TP166209,Nadia bin Othman,CT107,1,3.13,014-3071389
TP145747,Nur binti Zainal,CT102,3,3.32,011-3276886
TP162804,Nabilah bin Ismail,CT104,2,2.51,017-3632707
TP153317,Peng Lim,BM105,1,3.52,012-7556394
TP179690,Ramesh Vellu,BM104,2,3.45,019-4560880
TP178730,Aisyah binti Othman,BM101,1,2.78,012-3044592
TP187161,Hui Chin,EE103,4,2.57,011-4800985
TP116268,Ling Lim,BM104,3,2.49,014-7400338
TP130690,Izzat bin Musa,CT107,1,3.96,011-6100612
TP147915,Kumar Selvam,BM103,1,1.89,012-6838734
TP189238,Siti bin Ahmad,CT105,3,3.44,017-7443059
TP141386,Siti binti Abdullah,DT101,3,2.62,011-4444668
TP162863,Farhana binti Othman,CT103,1,2.61,019-6337215
TP146681,Suresh Vellu,CT101,1,3.6,017-4738267
TP167877,Mala Nadarajan,BM102,2,3.4,014-6208051
TP157862,Aisyah bin Ahmad,EE105,1,3.42,013-5480989
TP112115,Azri binti Ismail,DT103,1,3.33,019-3462040
TP157654,Siti bin Razali,CT102,3,2.04,013-4879923
TP185913,Athirah binti Kamaruddin,EE104,3,2.84,012-3958312
TP106081,Zainab bin Zainal,CT106,2,3.07,012-2482875
TP193530,Harish Sundaram,EE104,3,2.27,018-6947663
TP198605,Ismail binti Zainal,BM105,1,3.92,019-9518671
TP194972,Hui Teh,EE103,2,2.65,019-6139887
TP131265,Ahmad binti Abdullah,EE105,1,3.24,017-2727652
TP182426,Zi Yap,BM101,1,2.15,018-5031008
TP150335,Rizal binti Musa,CT106,1,3.33,019-6604982
TP118978,Fang Loh,DT102,2,2.24,013-4966427
TP173415,Farid binti Abdullah,BM103,2,1.9,011-3481000
TP145206,Izzati bin Othman,BM101,2,1.51,018-2417459
TP155718,Amirul binti Ibrahim,CT104,1,2.59,018-3935507
TP103439,Zi Wong,CT107,1,2.76,016-3132402
TP129636,Nur binti Ahmad,BM102,3,3.03,011-1144707
TP132190,Azri bin Ibrahim,CT104,4,3.34,016-6675519
TP156357,Farah bin Kamaruddin,DT102,3,3.19,019-8075408
TP137366,Naim binti Musa,HS101,1,3.19,012-3077730
TP135499,Li Koh,BM105,3,2.78,019-8757507
TP122489,Rizal binti Ibrahim,DT103,2,2.35,018-7409080
TP110930,Syafiq binti Zainal,CT104,1,2.81,011-1133194
TP181368,Kai Loh,CT105,2,3.8,011-4572013
TP104067,Jing Cheong,CT102,1,3.51,017-2077365
TP173400,Hao Foo,CT106,1,3.7,017-7001166
TP142998,Azman bin Ibrahim,CT101,3,2.79,014-1837165
TP175068,Ahmad bin Ibrahim,HS101,3,1.91,017-9550381
TP191462,Amirul bin Musa,CT101,1,3.99,017-1517555
TP120844,Naim bin Othman,EE105,2,2.28,016-9985404
TP150253,Tian Chong,CT102,2,3.59,019-3870683
TP174549,Malika bin Ibrahim,CT103,3,1.62,014-3735944
TP146441,Yu Tan,CT102,4,2.22,012-8194130
TP134463,Jing Yap,BM103,1,2.1,019-7766263
TP142395,Xiao Chong,CT104,4,2.44,013-1527881
TP193251,Izzat bin Ismail,BM102,1,3.47,011-7003418
TP129921,Nurul binti Othman,BM104,2,2.52,018-7916976
TP173735,Kai Chua,HS103,1,1.23,011-4614983
TP156505,Naim bin Hassan,CT103,2,2.52,011-4510011
TP146607,Ibrahim bin Ismail,PM101,3,2.79,013-7777894
TP123671,Zulkifli binti Musa,CT104,2,3.85,017-1585101
TP101684,Athirah binti Zainal,CT101,2,1.12,013-7855522
TP115237,Amirul binti Ahmad,CT106,1,3.66,019-1745516
TP121041,Syazwani binti Kamaruddin,CT107,1,3.67,014-5116909
TP123654,Suresh Appalasamy,PM102,1,3.15,012-5869501
TP148370,Le Wong,CT102,1,2.29,011-8282260
TP156577,Li Ong,CT103,3,3.26,014-6087325
TP148350,Hao Ong,BM102,1,2.14,014-7724596
TP112123,Ahmad bin Othman,BM101,2,2.5,013-9422839
TP138036,Aisyah bin Zainal,BM102,3,3.23,017-3270615
TP136380,Amirah binti Kamaruddin,BM102,1,3.35,014-8990685
TP180299,Haziq binti Zainal,CT101,2,3.72,017-3052947
TP115685,Naim binti Musa,EE103,3,3.02,018-1480388
TP145594,Syafiq binti Ahmad,CT101,3,1.69,014-1622191
TP156452,Jing Chong,CT105,3,2.59,016-4279483
TP195956,Hafiz bin Kamaruddin,CT106,2,3.06,011-1528247
TP147237,Xiao Yap,HS102,1,1.08,018-8908133
TP141051,Jia Chew,EE101,3,3.62,011-2077656
TP165633,Faizal bin Ahmad,EE104,1,2.71,011-7085507
TP140425,Rizal binti Kamaruddin,CT103,3,2.77,012-9943302
TP169388,Mala Govindasamy,CT104,4,1.16,013-7224257
TP137001,Yong Tan,HS101,1,2.61,013-3180999
TP126712,Ahmad binti Ibrahim,BM103,1,2.38,017-4325517
TP189068,Zi Wong,CT104,1,3.51,013-3150722
TP161586,Aisyah binti Kamaruddin,BM105,2,2.37,018-4496845
TP145380,Zi Wong,CT105,1,2.59,018-1267683
TP168544,Naim binti Ismail,EE101,4,1.29,016-9504807
TP156651,Azman bin Zainal,EE101,3,3.37,016-3434003
TP154138,Jun Ong,CT104,1,3.73,019-9219877
TP133693,Nurul bin Hassan,EE103,4,2.38,016-8186447
TP165382,Ling Loh,CT106,2,3.59,012-9140127
TP177033,Azman binti Othman,EE104,4,3.09,019-1099325
TP174303,Syazwani binti Abdullah,EE105,2,2.92,017-7405839
TP162762,Amirah bin Abdullah,CT103,4,3.68,017-1861007
TP185231,Nur bin Razali,CT102,3,3.88,014-5552519
TP192872,Ramesh Ramasamy,CT106,2,3.6,011-7985461
TP161030,Amirul bin Othman,DT101,1,3.37,014-7352751
TP104396,Raj Pillai,CT104,2,2.23,014-6279612
TP113153,Abdullah bin Othman,EE104,1,2.65,019-6055776
TP132397,Amirul bin Musa,CT101,2,3.01,012-2820230
TP187595,Azri bin Zainal,DT103,3,2.36,011-4531413
TP138274,Jun Ng,CT107,1,3.5,016-9788804
TP119293,Jia Tan,CT107,1,2.11,012-3967489
TP191847,Tian Chew,CT101,4,3.7,012-4480664
TP179784,Krishnan Sharma,EE104,3,2.61,013-4304682
TP116559,Le Cheong,BM105,1,3.46,017-3262317
TP138785,Farid binti Zainal,CT107,1,3.17,014-3019659
TP163925,Haziq bin Hassan,DT102,2,2.06,018-6391996
TP127999,Nadia bin Razali,EE104,4,2.81,011-8722253
TP176783,Ismail binti Othman,EE102,2,3.52,017-4419902
TP182446,Hui Chua,CT104,1,3.06,017-1774896
TP121929,Nabilah bin Musa,CT107,1,2.98,014-1929675
TP150202,Rizal binti Razali,PM101,2,2.56,016-8382489
TP193291,Mala Selvam,HS102,3,3.32,014-8371027
TP117731,Yu Yap,CT101,2,3.17,012-8370526
TP104687,Anand Vellu,DT101,1,2.69,019-9475119
TP138147,Jing Tan,CT103,1,2.97,019-4774399
TP122128,Amirah bin Ahmad,CT107,1,2.93,012-5241301
TP141894,Athirah bin Othman,CT106,1,3.29,017-9226010
TP150015,Syazwani bin Othman,EE101,1,3.51,012-4899372
TP154524,Dalila binti Yusof,CT107,1,3.33,012-3999773
TP184767,Zi Lee,CT107,1,3.63,013-4031210
TP105462,Zi Koh,CT105,2,2.86,017-2632811
TP175475,Le Teh,CT102,3,2.89,013-8077009
TP143635,Hao Foo,CT101,1,2.61,014-3714538
TP166731,Le Lee,CT106,2,2.3,019-5984311
TP150724,Ravi Ramasamy,CT105,2,2.6,013-3165640
TP113019,Dalila binti Ibrahim,CT102,3,3.79,017-3976615
TP170401,Ravi Murugasen,BM101,3,2.42,016-4083893
TP116785,Anand Nadarajan,CT104,1,3.91,012-3199343
TP180473,Yu Chew,CT102,4,2.16,013-8482499
TP154430,Farah bin Ahmad,CT101,2,2.39,011-1637493
TP112561,Azman binti Razali,EE105,2,3.42,011-5475710
TP136908,Dalila bin Kamaruddin,CT104,3,2.57,019-2150908
TP123335,Siti bin Abdullah,CT105,2,3.85,016-6072132
TP171067,Suresh Sharma,CT104,4,3.4,019-4593106
TP149941,Dalila bin Othman,CT107,1,1.73,012-3649635
TP129260,Chen Yap,BM105,3,2.56,011-7569981
TP113235,Azri bin Abdullah,HS101,1,2.65,018-9474014
TP161337,Hafiz bin Musa,BM103,3,2.93,016-3681672
TP180098,Hanis bin Ismail,CT101,2,3.02,012-7833831
TP198804,Ming Chan,BM101,2,2.12,016-4208107
TP160652,Kavitha Arumugam,CT103,4,2.71,018-9912319
TP152813,Nithya Ramasamy,EE104,4,3.55,013-6936602
TP147363,Muhammad binti Othman,DT102,2,2.05,011-2482659
TP135557,Liyana bin Ahmad,BM103,3,3.39,019-5645934
TP100652,Suresh Vellu,HS101,3,1.56,018-2142252
TP171947,Abdullah bin Hassan,CT104,4,2.32,018-9843526
TP172128,Nurul bin Kamaruddin,BM104,2,2.65,012-1532809
TP175761,Azri bin Ahmad,CT101,1,2.96,019-6690228
TP129237,Priya Nadarajan,CT106,1,1.1,013-9968671
TP183612,Nur binti Ismail,CT105,2,2.29,011-4229642
TP152144,Syafiq binti Kamaruddin,EE103,4,2.93,018-6151656
TP198927,Ming Tan,CT105,2,2.11,011-1185372
TP197242,Naim bin Zainal,CT102,2,3.1,012-2963782
TP115823,Syafiq bin Abdullah,CT103,2,2.1,011-1063274
TP120352,Ravi Govindasamy,CT107,1,3.66,018-4548254
TP187338,Muhammad bin Ismail,CT103,2,2.79,019-7783625
TP124569,Arjun Murugasen,BM102,2,2.33,014-1689679
TP129598,Izzat binti Zainal,DT101,1,2.53,018-5693736
TP146150,Ibrahim binti Yusof,BM101,1,1.46,016-7332997
TP153834,Ahmad binti Razali,CT103,2,3.5,019-5037503
TP181168,Izzat bin Zainal,CT107,1,2.0,012-1459450
TP165364,Ling Yong,HS101,2,2.49,014-3864903
TP104926,Aisyah bin Musa,BM101,3,3.56,014-2476862
TP121953,Hui Ong,CT106,1,2.66,012-2926604
TP157138,Nurul binti Ahmad,BM103,2,3.56,013-6635879
TP104379,Tian Ong,CT106,1,3.59,014-3906007
TP167167,Kumar Murugasen,BM105,3,2.67,012-1404304
TP170007,Muhammad binti Ibrahim,CT102,2,2.18,017-9413034
TP111732,Kai Foo,BM102,3,2.78,016-7435563
TP149360,Sanjay Raju,CT106,1,1.91,012-7905257
TP199340,Siti binti Abdullah,CT102,2,3.66,012-2481634
TP135943,Dalila binti Abdullah,HS103,3,2.86,019-5667505
TP133957,Ravi Govindasamy,CT101,2,2.4,019-7309274
TP157265,Zi Chan,DT103,3,2.9,019-1403577
TP147099,Rizal binti Ismail,CT105,2,3.55,016-3654647
TP185197,Mala Raju,CT106,2,3.56,018-5961346
TP140529,Nadia binti Yusof,CT102,4,3.56,012-2832300
TP198557,Siti bin Razali,PM102,2,2.91,014-2799264
TP190582,Haziq bin Razali,CT106,2,3.65,018-5767202
TP111880,Izzat binti Ibrahim,DT101,2,3.64,013-1192009
TP174758,Ahmad binti Musa,EE105,1,2.68,012-8780590
TP124414,Peng Foo,CT101,3,2.33,019-3216319
TP183256,Ming Goh,CT101,4,2.39,018-4281367
TP150513,Wei Cheong,BM102,1,2.35,019-7584480
TP130066,Kai Chua,CT107,1,2.54,012-5783417
TP143405,Yong Chua,PM101,2,3.08,012-2604702
TP127048,Tian Yong,CT106,1,2.83,013-6014262
TP183665,Fang Koh,CT103,4,2.63,017-7140919
TP111227,Yu Chin,BM102,3,3.44,013-4628881
TP183267,Naim binti Yusof,DT103,1,2.72,016-3204424
TP103836,Aisyah bin Zainal,DT101,1,3.46,014-5454763
TP153243,Farah bin Ibrahim,PM102,1,3.67,014-3998057
TP128324,Zi Tan,BM103,2,2.77,017-5475501
TP117686,Amirah bin Kamaruddin,CT104,4,2.29,017-2574215
TP113450,Malika bin Kamaruddin,HS103,2,2.58,013-5592677
TP141008,Farah binti Ahmad,CT102,1,3.52,013-6128011
TP165850,Liyana bin Kamaruddin,EE101,1,3.14,018-3483236
TP134452,Syazwani binti Yusof,BM105,1,2.68,013-4245919
TP196128,Zulkifli bin Ibrahim,CT102,2,3.03,011-8505417
TP121706,Athirah bin Musa,BM105,2,1.33,016-7437421
TP199660,Vijay Pillai,CT106,2,3.49,017-9595339
TP169677,Xiao Loh,CT107,1,1.8,013-3422392
TP113127,Chen Teh,EE102,3,2.54,014-6538227
TP178434,Arjun Sharma,CT103,2,3.42,017-4388570
